OBJECTID,IPEDSID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STFIPS,COFIPS,SECTOR,LEVEL,HI_OFFER,DEG_GRANT,LOCALE,CLOSE_DATE,MERGE_ID,ALIAS,SIZE_SET,INST_SIZE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP,SHELTER_ID,x,y,cc_id,total acres,district,campuses,settings,housing,website,founded,nickname,wikipedia_url
5369,444219,FOLSOM LAKE COLLEGE,10 COLLEGE PARKWAY,FOLSOM,CA,95630,NOT AVAILABLE,(916) 608-6572,1,A,9978,SACRAMENTO,6067,USA,38.6623194850001,-121.127256067,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=444219,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/7/2016 12:00:00 AM,https://www.flc.losrios.edu/,6,67,4,2,40,1,13,-2,-2,FOLSOM LAKE | FLC,1,3,7358,2184,9542,2,-999,436,NOT AVAILABLE,-13483824.4665649,4673416.51621182,444219A;444219C;444219B,173.6,LOS RIOS COMMUNITY COLLEGE DISTRICT,FOLSOM LAKE CAMPUS;RANCHO CORDOVA CENTER;EL DORADO CENTER,City: Small;nan,No;nan,https://www.flc.losrios.edu/,2004,Falcons,en.wikipedia.org/wiki/Folsom_Lake_College
5538,110334,CABRILLO COLLEGE,6500 SOQUEL DR,APTOS,CA,95003,NOT AVAILABLE,(831) 479-6100,1,A,10545,SANTA CRUZ,6087,USA,36.9891237950001,-121.925653615,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=110334,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/15/2016 12:00:00 AM,www.cabrillo.edu/,6,87,4,2,40,1,22,-2,-2,NOT AVAILABLE,4,3,6591,3201,9792,2,-999,753,NOT AVAILABLE,-13572701.6750589,4437590.89294253,110334A;110334B,160.7,CABRILLO COMMUNITY COLLEGE DISTRICT,APTOS CAMPUS;WATSONVILLE CENTER,Suburb: Midsize;nan,No;nan,www.cabrillo.edu/,1959,Seahawks,en.wikipedia.org/wiki/Cabrillo_College
5542,111939,CHAFFEY COLLEGE,5885 HAVEN AVE,RANCHO CUCAMONGA,CA,91737,3002,(909) 652-6000,1,A,21404,SAN BERNARDINO,6071,USA,34.1470495740001,-117.573086368,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=111939,10/13/2009 12:00:00 AM,IMAGERY,7/15/2016 12:00:00 AM,https://www.chaffey.edu/,6,71,4,2,40,1,21,-2,-2,NOT AVAILABLE,1,5,14443,5582,20025,2,-999,1379,NOT AVAILABLE,-13088176.1054793,4048564.32333357,111939C;111939B;111939A,217.2,CHAFFEY COMMUNITY COLLEGE DISTRICT,CHINO CAMPUS;FONTANA CAMPUS;RANCHO CUCAMONGA CAMPUS,nan;Suburb: Large,nan;No,https://www.chaffey.edu/,1883,Panthers,en.wikipedia.org/wiki/Chaffey_College
5545,113236,CYPRESS COLLEGE,9200 VALLEY VIEW,CYPRESS,CA,90630,5897,(714) 484-7000,1,A,16203,ORANGE,6059,USA,33.8276248970001,-118.023889141,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=113236,10/13/2009 12:00:00 AM,IMAGERY,7/15/2016 12:00:00 AM,www.cypresscollege.edu/,6,59,1,1,30,1,21,-2,-2,NOT AVAILABLE,4,4,10057,5268,15325,2,-999,878,NOT AVAILABLE,-13138359.2406179,4005679.67922853,113236A,105.8,NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,CYPRESS COLLEGE CAMPUS,Suburb: Large,No,www.cypresscollege.edu/,1966,Chargers,en.wikipedia.org/wiki/Cypress_College
5551,118772,MERRITT COLLEGE,12500 CAMPUS DR,OAKLAND,CA,94619,3196,(510) 531-4911,1,A,6562,ALAMEDA,6001,USA,37.7890883360001,-122.167335179,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=118772,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.merritt.edu/,6,1,4,1,40,1,11,-2,-2,NOT AVAILABLE,9,3,5087,1174,6261,2,-999,301,NOT AVAILABLE,-13599605.5436975,4549673.76412285,118772A,123.6,PERALTA COMMUNITY COLLEGE DISTRICT,MERRITT COLLEGE CAMPUS,City: Large,No,www.merritt.edu/,1954,Panthers,en.wikipedia.org/wiki/Merritt_College
5556,125170,BERKELEY CITY COLLEGE,2050 CENTER SREET,BERKELEY,CA,94704,NOT AVAILABLE,(510) 981-2800,1,A,6368,ALAMEDA,6001,USA,37.869768535,-122.269876669,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=125170,10/13/2009 12:00:00 AM,IMAGERY,7/25/2016 12:00:00 AM,www.berkeleycitycollege.edu/wp/,6,1,4,2,40,1,12,-2,-2,NOT AVAILABLE,3,3,4985,1112,6097,2,-999,271,NOT AVAILABLE,-13611020.4101494,4561044.77485065,125170A,0.7,PERALTA COMMUNITY COLLEGE DISTRICT,BERKELEY CITY COLLEGE CAMPUS,City: Midsize,No,www.berkeleycitycollege.edu/wp/,1974,Knights,en.wikipedia.org/wiki/Berkeley_City_College
5569,121044,PASADENA CITY COLLEGE,1570 E COLORADO BLVD.,PASADENA,CA,91106,2003,(626) 585-7123,1,A,26551,LOS ANGELES,6037,USA,34.144552318,-118.118196247,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=121044,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,pasadena.edu/,6,37,4,1,40,1,12,-2,-2,NOT AVAILABLE,1,5,15607,9427,25034,2,-999,1517,NOT AVAILABLE,-13148857.459636,4048228.42523489,121044C;121044A;121044B;121044D,61.7,PASADENA AREA COMMUNITY COLLEGE DISTRICT,CHILD DEVELOPMENT CENTER;PASADENA CITY COLLEGE CAMPUS;FOOTHILL CAMPUS;ROSEMEAD CAMPUS,nan;City: Midsize,nan;No,pasadena.edu/,1924,Lancers,en.wikipedia.org/wiki/Pasadena_City_College
5571,115001,GLENDALE COMMUNITY COLLEGE,1500 N VERDUGO RD,GLENDALE,CA,91208,2894,(818) 240-1000,1,A,14045,LOS ANGELES,6037,USA,34.166421572,-118.228251182,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=115001,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,https://www.glendale.edu/,6,37,4,2,40,1,12,-2,-2,GCC | GLENDALE COLLEGE,4,4,6491,6482,12973,2,-999,1072,NOT AVAILABLE,-13161108.7189595,4051170.32760975,115001A;115001B,60.2,GLENDALE COMMUNITY COLLEGE DISTRICT,GLENDALE COMMUNITY COLLEGE CAMPUS;GARFIELD CAMPUS,City: Midsize;nan,No;nan,https://www.glendale.edu/,1927,Vaqueros,en.wikipedia.org/wiki/Glendale_Community_College_(California)
5575,112561,COLUMBIA COLLEGE,11600 COLUMBIA COLLEGE DR,SONORA,CA,95370,NOT AVAILABLE,(209) 588-5100,1,A,2330,TUOLUMNE,6109,USA,38.0303606510001,-120.387603314,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=112561,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.gocolumbia.edu/,6,109,4,1,40,1,41,-2,-2,COLUMBIA JUNIOR COLLEGE CC,5,2,1558,574,2132,2,-999,198,NOT AVAILABLE,-13401486.6987371,4583715.64285865,112561A,180.0,YOSEMITE COMMUNITY COLLEGE DISTRICT,COLUMBIA COLLEGE CAMPUS,Rural: Fringe,No,www.gocolumbia.edu/,1968,Claim Jumpers,en.wikipedia.org/wiki/Columbia_College_(California)
5592,114859,FULLERTON COLLEGE,321 E CHAPMAN AVENUE,FULLERTON,CA,92832,2095,(714) 992-7000,1,A,22647,ORANGE,6059,USA,33.8768294770001,-117.916807142,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114859,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.fullcoll.edu/,6,59,4,1,40,1,21,-2,-2,NOT AVAILABLE,1,5,13236,8191,21427,2,-999,1220,NOT AVAILABLE,-13126438.9270161,4012275.20064989,114859A,74.6,NORTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,FULLERTON COLLEGE CAMPUS,Suburb: Large,No,www.fullcoll.edu/,1913,Hornets,en.wikipedia.org/wiki/Fullerton_College
5593,122205,SADDLEBACK COLLEGE,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3635,(949) 582-4500,1,A,20211,ORANGE,6059,USA,33.552162755,-117.665840108,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122205,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.saddleback.edu/,6,59,4,1,40,1,21,-2,-2,NOT AVAILABLE,2,4,13363,5621,18984,2,-999,1227,NOT AVAILABLE,-13098501.4045853,3968825.77821169,122205A,172.8,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT,SADDLEBACK COLLEGE CAMPUS,Suburb: Large,No,www.saddleback.edu/,1968,Bobcats,en.wikipedia.org/wiki/Saddleback_College
5594,109208,AMERICAN RIVER COLLEGE,4700 COLLEGE OAK DR,SACRAMENTO,CA,95841,4286,(916) 484-8011,1,A,26654,SACRAMENTO,6067,USA,38.6497342000001,-121.346012,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=109208,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,https://www.arc.losrios.edu/,6,67,4,2,40,1,21,-2,-2,AMERICAN RIVER | ARC,1,5,20433,4989,25422,2,-999,1232,NOT AVAILABLE,-13508176.2656345,4671622.47149633,109208A;109208B;109208C;109208D,168.9,LOS RIOS COMMUNITY COLLEGE DISTRICT,AMERICAN RIVER COLLEGE CAMPUS;ARC MATHER CENTER (AUTOMOTIVE COLLISION TECHNOLOGY & DIESEL TECHNOLOGY);NATOMAS CENTER;MCCLELLAN CENTER,Suburb: Large;nan,No;nan,https://www.arc.losrios.edu/,1955,Beavers,en.wikipedia.org/wiki/American_River_College
5655,117690,LOS ANGELES HARBOR COLLEGE,1111 FIGUEROA PLACE,WILMINGTON,CA,90744,2397,(310) 233-4000,1,A,8570,LOS ANGELES,6037,USA,33.784201411,-118.281860074,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117690,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lahc.edu/,6,37,4,1,40,1,11,-2,-2,HARBOR COLLEGE,1,3,6440,1661,8101,2,-999,469,NOT AVAILABLE,-13167076.4335189,3999862.22443213,117690A,85.3,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES HARBOR COLLEGE CAMPUS,City: Large,No,www.lahc.edu/,1949,Seahawks,en.wikipedia.org/wiki/Los_Angeles_Harbor_College
5656,117706,LOS ANGELES PIERCE COLLEGE,6201 WINNETKA AVE,WOODLAND HILLS,CA,91371,0002,(818) 719-6401,1,A,18464,LOS ANGELES,6037,USA,34.1841836460001,-118.577193513,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117706,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.piercecollege.edu/,6,37,4,1,40,1,11,-2,-2,PIERCE COLLEGE LA PIERCE COLLEGE,1,4,12824,4697,17521,2,-999,943,NOT AVAILABLE,-13199952.8015626,4053560.2836061,117706A,384.1,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES PIERCE COLLEGE CAMPUS,City: Large,No,www.piercecollege.edu/,1947,Brahmas,en.wikipedia.org/wiki/Los_Angeles_Pierce_College
5657,117715,LOS ANGELES SOUTHWEST COLLEGE,1600 W. IMPERIAL HWY.,LOS ANGELES,CA,90047,4899,(323) 241-5225,1,A,5618,LOS ANGELES,6037,USA,33.929586278,-118.304674396,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117715,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lasc.edu/,6,37,4,1,40,1,21,-2,-2,NOT AVAILABLE,3,3,4518,698,5216,2,-999,402,NOT AVAILABLE,-13169616.1122267,4019351.0978289,117715A,64.4,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES SOUTHWEST COLLEGE CAMPUS,Suburb: Large,No,www.lasc.edu/,1967,Cougars,en.wikipedia.org/wiki/Los_Angeles_Southwest_College
5658,117733,LOS ANGELES VALLEY COLLEGE,5800 FULTON AVENUE,VALLEY GLEN,CA,91401,4096,(818) 947-2600,1,A,16790,LOS ANGELES,6037,USA,34.176406189,-118.421445731,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117733,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lavc.edu/,6,37,4,1,40,1,11,-2,-2,LA VALLEY COLLEGE,2,4,12722,3235,15957,2,-999,833,NOT AVAILABLE,-13182615.0377782,4052513.73466882,117733A,104.6,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES VALLEY COLLEGE CAMPUS,City: Large,No,www.lavc.edu/,1949,Monarchs,en.wikipedia.org/wiki/Los_Angeles_Valley_College
5659,117788,LOS ANGELES CITY COLLEGE,855 N VERMONT AVE,LOS ANGELES,CA,90029,NOT AVAILABLE,(323) 953-4000,1,A,15605,LOS ANGELES,6037,USA,34.087300901,-118.292169109,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117788,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lacitycollege.edu/,6,37,4,1,40,1,11,-2,-2,NOT AVAILABLE,6,4,11331,3469,14800,2,-999,805,NOT AVAILABLE,-13168224.0300457,4040530.43664107,117788A,40.5,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES CITY COLLEGE CAMPUS,City: Large,No,www.lacitycollege.edu/,1929,Cubs,en.wikipedia.org/wiki/Los_Angeles_City_College
5660,117867,LOS ANGELES MISSION COLLEGE,13356 ELDRIDGE AVENUE,SYLMAR,CA,91342,3200,(818) 364-7600,1,A,9947,LOS ANGELES,6037,USA,34.3149435980001,-118.419086899,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=117867,10/13/2009 12:00:00 AM,IMAGERY,7/18/2016 12:00:00 AM,www.lamission.edu/,6,37,4,1,40,1,11,-2,-2,NOT AVAILABLE,1,3,7894,1557,9451,2,-999,496,NOT AVAILABLE,-13182352.4538011,4071170.06148301,117867A;117867B,31.0,LOS ANGELES COMMUNITY COLLEGE DISTRICT,LOS ANGELES MISSION COLLEGE CAMPUS;EAST CAMPUS,City: Large;nan,No;nan,www.lamission.edu/,1975,Eagles,en.wikipedia.org/wiki/Los_Angeles_Mission_College
5667,122339,SAN DIEGO CITY COLLEGE,1313 PARK BOULEVARD,SAN DIEGO,CA,92101,4787,(619) 388-3400,1,A,15561,SAN DIEGO,6073,USA,32.7188552200001,-117.151641034,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122339,10/13/2009 12:00:00 AM,IMAGERY,7/19/2016 12:00:00 AM,www.sdcity.edu/,6,73,4,1,40,1,11,-2,-2,NOT AVAILABLE,4,4,12914,1951,14865,2,-999,696,NOT AVAILABLE,-13041261.0255012,3858045.87815927,122339A,43.6,SAN DIEGO COMMUNITY COLLEGE DISTRICT,SAN DIEGO CITY COLLEGE CAMPUS,City: Large,No,www.sdcity.edu/,1914,Knights,en.wikipedia.org/wiki/San_Diego_City_College
5668,122384,SAN DIEGO MIRAMAR COLLEGE,10440 BLACK MOUNTAIN RD,SAN DIEGO,CA,92126,2999,(619) 388-7800,1,A,14026,SAN DIEGO,6073,USA,32.909545947,-117.120887747,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=122384,10/13/2009 12:00:00 AM,IMAGERY,7/19/2016 12:00:00 AM,www.sdmiramar.edu/,6,73,4,1,40,1,11,-2,-2,NOT AVAILABLE,5,4,11516,1892,13408,2,-999,618,NOT AVAILABLE,-13037837.5852522,3883303.84616508,122384A,114.5,SAN DIEGO COMMUNITY COLLEGE DISTRICT,SAN DIEGO MIRAMAR COLLEGE CAMPUS,City: Large,No,www.sdmiramar.edu/,1969,Jets,en.wikipedia.org/wiki/San_Diego_Miramar_College
5676,123527,SAN BERNARDINO VALLEY COLLEGE,701 SOUTH MOUNT VERNON AVENUE,SAN BERNARDINO,CA,92410,2798,(909) 384-4400,1,A,13244,SAN BERNARDINO,6071,USA,34.0882458670001,-117.310644558,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=123527,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/22/2016 12:00:00 AM,www.valleycollege.edu/,6,71,4,2,40,1,12,-2,-2,NOT AVAILABLE,4,4,8410,3796,12206,2,-999,1038,NOT AVAILABLE,-13058961.2168273,4040657.45388357,123527A,74.8,SAN BERNARDINO COMMUNITY COLLEGE DISTRICT,SAN BERNARDINO VALLEY COLLEGE CAMPUS,City: Midsize,No,www.valleycollege.edu/,1926,Wolverines,en.wikipedia.org/wiki/San_Bernardino_Valley_College
5679,125471,WEST LOS ANGELES COLLEGE,9000 OVERLAND AVENUE,CULVER CITY,CA,90230,3519,(310) 287-4200,1,A,12061,LOS ANGELES,6037,USA,34.005578289,-118.387578482,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=125471,10/13/2009 12:00:00 AM,IMAGERY,7/25/2016 12:00:00 AM,www.wlac.edu/,6,37,1,2,30,1,21,-2,-2,"WEST LA COLLEGE, WEST L.A. COLLEGE, WEST LA, WEST L.A., WLAC, WESTLA",5,4,9473,1944,11417,2,-999,644,NOT AVAILABLE,-13178844.952865,4029551.07865384,125471A,69.3,LOS ANGELES COMMUNITY COLLEGE DISTRICT,WEST LOS ANGELES COLLEGE CAMPUS,Suburb: Large,No,www.wlac.edu/,1969,Wildcats,en.wikipedia.org/wiki/West_Los_Angeles_College
5692,121886,RIO HONDO COLLEGE,3600 WORKMAN MILL RD,WHITTIER,CA,90601,1616,(562) 692-0921,1,A,16576,LOS ANGELES,6037,USA,34.019877783,-118.033328666,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=121886,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,www.riohondo.edu/,6,37,1,1,30,1,21,-2,-2,RHCCD|RHC,5,4,11265,4427,15692,2,-999,884,NOT AVAILABLE,-13139410.0437342,4031471.43913281,121886A;121886B;121886C;121886D;121886E,142.3,RIO HONDO COMMUNITY COLLEGE DISTRICT,RIO HONDO COLLEGE CAMPUS;EL MONTE EDUCATION CENTER;SOUTH WHITTIER EDUCATION CENTER;SANTA FE SPRINGS REGIONAL TRAINING CENTER;RIO HONDO EDUCATIONAL CENTER,Suburb: Large;nan,No;nan,www.riohondo.edu/,1960,Roadrunners,en.wikipedia.org/wiki/Rio_Hondo_College
5693,112172,CITRUS COLLEGE,1000 W FOOTHILL BLVD,GLENDORA,CA,91741,1899,(626) 963-0323,1,A,12619,LOS ANGELES,6037,USA,34.1354866940001,-117.885265696,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=112172,10/13/2009 12:00:00 AM,IMAGERY/OTHER,7/26/2016 12:00:00 AM,https://www.citruscollege.edu/,6,37,4,1,40,1,21,-2,-2,NOT AVAILABLE,1,4,7377,4486,11863,2,-999,756,NOT AVAILABLE,-13122927.7493085,4047009.11992331,112172A,100.8,CITRUS COMMUNITY COLLEGE DISTRICT,CITRUS COLLEGE CAMPUS,Suburb: Large,No,https://www.citruscollege.edu/,1915,Fighting Owls,en.wikipedia.org/wiki/Citrus_College
5759,119067,MONTEREY PENINSULA COLLEGE,980 FREMONT ST,MONTEREY,CA,93940,4799,(831) 646-4000,1,A,7685,MONTEREY,6053,USA,36.5914260440001,-121.886130919,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=119067,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.mpc.edu/,6,53,4,3,40,1,22,-2,-2,NOT AVAILABLE,3,3,4723,2431,7154,2,-999,531,NOT AVAILABLE,-13568302.0286654,4382308.8335053,119067A;119067B;119067D;119067C,108.1,MONTEREY PENINSULA COMMUNITY COLLEGE DISTRICT,MONTEREY PENINSULA COLLEGE CAMPUS;PUBLIC SAFETY TRAINING CENTER;NON-CAMPUS LAND;EDUCATION CENTER,Suburb: Midsize;nan,No;nan,www.mpc.edu/,1947,Lobos,en.wikipedia.org/wiki/Monterey_Peninsula_College
5760,115126,GOLDEN WEST COLLEGE,15744 GOLDENWEST ST.,HUNTINGTON BEACH,CA,92647,2710,(714) 892-7711,1,A,12031,ORANGE,6059,USA,33.7337745450001,-118.0030355,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=115126,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.goldenwestcollege.edu/,6,59,4,1,40,1,21,-2,-2,NOT AVAILABLE,1,4,7891,3505,11396,2,-999,635,NOT AVAILABLE,-13136037.8239206,3993110.22553041,115126A,107.9,COAST COMMUNITY COLLEGE DISTRICT,GOLDEN WEST COLLEGE CAMPUS,Suburb: Large,No,www.goldenwestcollege.edu/,1965,Rustlers,en.wikipedia.org/wiki/Golden_West_College
5761,112385,COASTLINE COMMUNITY COLLEGE,11460 WARNER AVE.,FOUNTAIN VALLEY,CA,92708,2597,(714) 546-7600,1,A,9284,ORANGE,6059,USA,33.7156714980001,-117.929259626,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=112385,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.coastline.edu/,6,59,4,2,40,1,13,-2,-2,NOT AVAILABLE,3,3,8021,805,8826,2,-999,458,NOT AVAILABLE,-13127825.1311941,3990687.25265468,112385A;112385B;112385C;112385D,11.2,COAST COMMUNITY COLLEGE DISTRICT,COLLEGE CENTER;GARDEN GROVE CENTER;LE-JAO CENTER;NEWPORT BEACH CENTER,City: Small;nan,No;nan,www.coastline.edu/,1976,Dolphins[5][a],en.wikipedia.org/wiki/Coastline_Community_College
5767,118976,MODESTO JUNIOR COLLEGE,435 COLLEGE AVE,MODESTO,CA,95350,5800,(209) 575-6550,1,A,17222,STANISLAUS,6099,USA,37.652041743,-121.009723,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=118976,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.mjc.edu/,6,99,1,1,30,1,12,-2,-2,MJC,4,4,11234,5131,16365,2,-999,857,NOT AVAILABLE,-13470740.7453951,4530386.92718331,118976A;118976B,203.5,YOSEMITE COMMUNITY COLLEGE DISTRICT,EAST CAMPUS;WEST CAMPUS,City: Midsize;nan,No;nan,www.mjc.edu/,1921,Pirates,en.wikipedia.org/wiki/Modesto_Junior_College
5768,114716,FOOTHILL COLLEGE,12345 EL MONTE RD,LOS ALTOS HILLS,CA,94022,NOT AVAILABLE,(650) 949-7777,1,A,15286,SANTA CLARA,6085,USA,37.361104035,-122.12833,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=114716,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,https://foothill.edu/,6,85,1,3,30,1,21,-2,-2,NOT AVAILABLE,3,4,10589,4016,14605,2,-999,681,10782614,-13595263.5070329,4489560.27020271,114716A;114716B,143.0,FOOTHILL - DE ANZA COMMUNITY COLLEGE DISTRICT,FOOTHILL COLLEGE CAMPUS;SUNNYVALE CENTER,Suburb: Large;nan,No;nan,https://foothill.edu/,1957,Owls,en.wikipedia.org/wiki/Foothill_College
5770,113333,DE ANZA COLLEGE,21250 STEVENS CREEK BLVD.,CUPERTINO,CA,95014,NOT AVAILABLE,(408) 864-5678,1,A,19622,SANTA CLARA,6085,USA,37.319175854,-122.0453645,611210,JUNIOR COLLEGES,https://nces.ed.gov/collegenavigator/?id=113333,12/10/2009 12:00:00 AM,IMAGERY/OTHER,7/27/2016 12:00:00 AM,www.deanza.edu/,6,85,4,3,40,1,13,-2,-2,NOT AVAILABLE,2,4,9333,9316,18649,2,-999,973,10798345,-13586027.8298195,4483689.65659747,113333A,110.7,FOOTHILL - DE ANZA COMMUNITY COLLEGE DISTRICT,DE ANZA COLLEGE CAMPUS,City: Small,No,www.deanza.edu/,1967,Mountain Lions,en.wikipedia.org/wiki/De_Anza_College
